FingerLakes,nyro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
1511,Rolling Thunder,4.38,-0.00,-0.82,-0.82,0.32,0.00,19.24,0.32,-1.00,-1.00,6.41,22.80,0.50,0.91,0.23,0.33,0.40,0.36,-0.01,30.25,1.83,-1.00,-1.00,32.00,-0.15,0.04,0.14,1.52,0.50,-1.00,-1.00,-0.00,-0.01,-0.09,0.13,0.29,-0.04,6.74,-0.28,49.49,1.08,2.15,-1.00,-1.00,-0.59,54.52,53.21,-0.06,-17.83,1481,,,,,
1518,Raider Robotics,5.18,-0.00,-0.54,-0.54,-0.06,0.00,-3.37,-0.06,-1.00,-1.00,-1.12,1.27,-0.06,-1.06,-0.37,0.33,0.35,0.17,0.10,40.38,2.03,-1.00,-1.00,77.86,0.24,0.24,0.27,37.85,0.80,-1.00,-1.00,-0.02,0.10,-0.09,-0.07,-0.28,0.01,-7.33,-0.14,37.00,0.95,1.97,-1.00,-1.00,-0.91,78.98,88.62,0.14,17.42,1491,,,,,
1551,The Grapes of Wrath,5.26,0.10,3.71,3.71,-0.04,0.00,-2.60,-0.04,-1.00,-1.00,-0.87,6.38,0.16,-1.56,-0.45,0.33,0.14,-0.12,0.00,15.88,-0.15,-1.00,-1.00,29.17,-0.03,0.16,0.15,13.74,0.10,-1.00,-1.00,-0.00,0.00,0.03,0.05,-0.11,-0.24,-2.55,-5.68,13.28,0.35,-0.20,-1.00,-1.00,3.26,29.87,30.03,-0.09,-25.42,1378,,,,,
1559,Devil Tech,3.07,-0.00,0.12,0.12,0.33,0.00,19.80,0.33,-1.00,-1.00,6.60,22.99,0.01,-0.07,-0.05,0.33,0.42,0.36,-0.00,31.05,1.90,-1.00,-1.00,54.06,0.05,0.22,0.19,23.05,0.58,-1.00,-1.00,-0.00,-0.00,0.15,0.16,0.38,0.18,10.29,5.32,50.86,1.11,2.23,-1.00,-1.00,0.08,82.38,82.15,0.38,39.40,1569,,,,,
1585,Scitobor Robotics,-0.28,-0.00,-0.64,-0.64,0.02,0.00,1.16,0.02,-1.00,-1.00,0.39,0.24,0.50,-0.73,-0.29,0.33,0.35,0.04,-0.00,27.97,0.80,-1.00,-1.00,23.64,-0.20,-0.05,0.18,-4.04,0.30,-1.00,-1.00,-0.02,-0.00,-0.16,0.09,0.28,0.22,6.29,5.81,29.13,0.72,0.82,-1.00,-1.00,-0.93,29.69,29.02,-0.04,-24.66,1401,,,,,
1591,Greece Gladiators,4.63,-0.00,-0.53,-0.53,-0.02,0.00,-1.03,-0.02,-1.00,-1.00,-0.34,3.06,0.92,-0.54,-0.08,0.33,0.35,0.32,0.01,41.18,2.07,-1.00,-1.00,72.71,0.54,-0.02,0.11,31.61,0.40,-1.00,-1.00,-0.01,0.01,-0.13,-0.04,0.21,-0.20,4.71,-5.32,40.15,1.01,2.05,-1.00,-1.00,-0.61,70.45,71.67,-0.00,-2.86,1457,,,,,
1660,Harlem Knights,4.63,-0.00,0.89,0.89,0.18,0.00,11.09,0.18,-1.00,-1.00,3.70,16.61,-0.56,2.32,0.70,0.33,0.25,-0.07,0.01,13.70,0.10,-1.00,-1.00,54.58,0.23,0.30,0.27,40.18,0.70,-1.00,-1.00,-0.02,0.01,-0.08,-0.01,-0.28,-0.21,-7.44,-5.39,24.79,0.53,0.29,-1.00,-1.00,1.59,65.80,66.30,0.20,10.72,1490,,,,,
1765,E1Bots,3.22,0.01,-0.46,-0.46,-0.17,0.00,-10.06,-0.17,-1.00,-1.00,-3.35,-7.30,-0.18,-0.14,-0.12,0.33,0.34,-0.27,-0.00,22.79,-0.26,-1.00,-1.00,33.82,0.15,-0.14,0.21,11.14,0.00,-1.00,-1.00,-0.02,-0.00,0.12,0.13,0.13,-0.01,3.80,0.47,12.73,0.40,-0.42,-1.00,-1.00,-0.58,26.99,26.15,-0.16,-64.94,1283,,,,,
2228,CougarTech,5.10,0.00,-0.38,-0.38,-0.01,0.00,-0.64,-0.01,-1.00,-1.00,-0.21,4.07,-0.25,-1.50,-0.50,0.33,0.37,0.22,-0.00,36.85,1.55,-1.00,-1.00,72.82,0.13,0.58,0.02,36.46,0.60,-1.00,-1.00,-0.00,-0.00,0.27,0.15,-0.04,0.15,0.20,4.44,36.21,0.91,1.54,-1.00,-1.00,-0.88,81.33,80.77,-0.01,-20.34,1454,,,,,
2340,Xcentrics,5.11,-0.00,-0.17,-0.17,0.17,0.00,9.96,0.17,-1.00,-1.00,3.32,14.90,0.39,-0.76,-0.22,0.33,0.32,0.14,-0.03,23.76,0.83,-1.00,-1.00,61.26,-0.00,0.60,0.16,37.72,0.80,-1.00,-1.00,-0.00,-0.03,0.11,0.17,0.08,0.01,2.52,1.11,33.72,0.76,1.00,-1.00,-1.00,-0.39,77.27,74.50,0.21,11.51,1506,,,,,
2399,The Fighting Unicorns,5.09,0.01,-0.12,-0.12,-0.13,0.00,-7.91,-0.13,-1.00,-1.00,-2.64,-2.94,-0.20,-0.25,-0.03,0.33,0.37,0.16,-0.00,39.93,1.52,-1.00,-1.00,62.13,0.28,0.14,0.03,22.23,0.42,-1.00,-1.00,0.00,-0.00,0.04,0.02,0.09,0.03,2.48,0.76,32.03,0.87,1.39,-1.00,-1.00,-0.15,59.95,59.92,0.29,0.42,1497,,,,,
2638,Rebels,5.09,-0.00,-0.07,-0.07,0.17,0.00,10.40,0.17,-1.00,-1.00,3.47,15.41,-0.82,6.36,2.02,0.33,0.39,0.12,-0.02,25.69,0.92,-1.00,-1.00,17.64,-0.31,0.11,-0.00,-10.07,0.10,-1.00,-1.00,-0.00,-0.02,-0.05,-0.05,-0.05,0.47,-1.56,11.42,36.09,0.82,1.09,-1.00,-1.00,1.95,44.48,42.15,0.02,-27.89,1453,,,,,
3003,TAN(X),2.73,-0.00,-0.01,-0.01,0.22,0.00,13.41,0.22,-1.00,-1.00,4.47,16.13,-0.58,-0.98,-0.40,0.33,0.32,0.13,-0.00,22.49,0.95,-1.00,-1.00,40.19,0.19,-0.03,0.20,18.10,0.58,-1.00,-1.00,-0.02,-0.00,0.10,-0.06,-0.09,-0.14,-1.65,-3.81,35.90,0.79,1.17,-1.00,-1.00,-0.41,52.52,52.17,0.28,3.89,1474,,,,,
3015,Ranger Robotics,6.09,0.00,11.33,11.33,-0.17,0.00,-10.23,-0.17,-1.00,-1.00,-3.41,7.19,-0.43,10.01,3.15,0.33,0.33,0.52,0.01,54.46,2.94,-1.00,-1.00,100.42,0.15,0.70,0.01,42.81,0.94,-1.00,-1.00,0.10,0.01,0.17,0.03,0.39,0.02,10.53,0.57,44.23,1.19,2.77,-1.00,-1.00,14.47,108.18,110.81,0.36,32.00,1584,,,,,
3157,Eastridge Robotics,3.39,-0.02,-0.50,-0.50,0.36,0.00,21.36,0.36,-1.00,-1.00,7.12,24.25,0.37,-0.89,-0.38,0.33,0.38,0.23,-0.00,23.15,1.28,-1.00,-1.00,61.74,0.34,0.09,0.35,38.96,0.82,-1.00,-1.00,-0.00,-0.00,0.03,0.34,0.09,0.11,2.48,4.42,44.51,0.93,1.64,-1.00,-1.00,-0.88,90.42,90.14,0.30,19.70,1471,,,,,
3171,HURRICANES,4.64,-0.01,-0.38,-0.38,0.33,0.00,20.05,0.33,-1.00,-1.00,6.68,24.31,2.08,-0.76,-0.01,0.33,0.37,0.22,-0.00,23.30,1.25,-1.00,-1.00,53.05,0.28,0.10,0.21,29.76,0.75,-1.00,-1.00,0.00,-0.00,0.28,-0.11,0.20,0.10,6.31,1.91,43.36,0.92,1.58,-1.00,-1.00,-0.39,79.27,79.01,0.01,-21.77,1437,,,,,
3173,IgKnighters,3.29,-0.00,-0.28,-0.28,0.25,0.00,15.13,0.25,-1.00,-1.00,5.04,18.14,-0.50,0.19,-0.04,0.33,0.28,-0.04,-0.02,12.28,0.16,-1.00,-1.00,26.74,-0.03,0.39,-0.07,14.51,0.30,-1.00,-1.00,-0.00,-0.02,-0.02,-0.01,0.11,0.15,2.61,3.72,27.41,0.56,0.42,-1.00,-1.00,-0.32,48.60,47.03,0.10,-42.78,1428,,,,,
3181,Pittsford Panthers,4.31,-0.01,-0.07,-0.07,-0.16,0.00,-9.53,-0.16,-1.00,-1.00,-3.18,-5.29,-0.17,0.13,0.04,0.33,0.23,0.23,-0.00,38.27,1.55,-1.00,-1.00,58.40,0.19,0.22,-0.00,20.09,0.20,-1.00,-1.00,0.01,-0.00,0.29,-0.06,0.21,-0.10,6.63,-2.85,28.74,0.80,1.39,-1.00,-1.00,-0.04,50.25,50.24,0.06,-8.65,1417,,,,,
3193,Falco Tech,4.07,0.01,0.75,0.75,0.05,0.00,2.76,0.05,-1.00,-1.00,0.92,7.58,0.02,0.50,0.10,0.33,0.35,0.30,-0.00,37.48,1.86,-1.00,-1.00,39.77,0.17,-0.03,-0.09,2.19,0.10,-1.00,-1.00,0.00,-0.00,0.02,-0.06,0.32,0.11,8.23,2.52,40.24,0.98,1.91,-1.00,-1.00,0.85,49.87,49.77,0.03,-19.15,1402,,,,,
3799,Electric Fire,4.03,-0.03,0.59,0.59,0.06,0.00,3.54,0.06,-1.00,-1.00,1.18,8.16,-0.99,0.55,0.10,0.33,0.38,0.15,-0.02,31.92,1.24,-1.00,-1.00,75.76,0.43,0.23,0.21,43.74,0.75,-1.00,-1.00,-0.01,-0.02,0.24,-0.15,0.02,-0.11,1.77,-3.63,35.46,0.86,1.30,-1.00,-1.00,0.68,80.29,78.64,0.07,-32.60,1427,,,,,
3838,Roc City Robotix,6.33,-0.00,-0.96,-0.96,0.30,0.00,18.02,0.30,-1.00,-1.00,6.01,23.39,0.23,0.84,0.26,0.33,0.26,0.29,-0.01,22.93,1.32,-1.00,-1.00,55.90,0.31,0.01,0.34,32.71,0.86,-1.00,-1.00,-0.01,-0.01,-0.06,0.04,-0.04,0.19,-1.37,4.99,40.96,0.87,1.62,-1.00,-1.00,-0.71,84.27,83.65,0.28,-0.34,1465,,,,,
3951,SUITS,5.68,-0.03,4.20,4.20,0.07,0.00,4.37,0.07,-1.00,-1.00,1.46,14.25,-0.08,0.32,0.05,0.33,0.39,0.42,-0.01,42.37,2.32,-1.00,-1.00,60.62,0.04,0.06,0.27,18.21,0.50,-1.00,-1.00,0.00,-0.01,0.07,0.08,0.06,0.48,1.75,12.32,46.74,1.13,2.39,-1.00,-1.00,4.25,87.20,86.47,0.49,37.03,1487,,,,,
3988,Scarabot,3.43,0.01,0.74,0.74,-0.02,0.00,-1.29,-0.02,-1.00,-1.00,-0.43,2.88,-0.70,2.38,0.74,0.33,0.23,-0.27,0.00,12.82,-0.47,-1.00,-1.00,23.35,-0.02,0.18,0.04,9.80,0.20,-1.00,-1.00,0.01,0.00,-0.05,-0.15,0.36,0.16,8.78,3.37,11.52,0.30,-0.49,-1.00,-1.00,1.47,29.60,30.20,0.10,-29.35,1396,,,,,
4023,Brazen Bulls,5.24,0.01,0.23,0.23,0.11,0.00,6.41,0.11,-1.00,-1.00,2.14,11.88,0.58,0.42,0.24,0.33,0.19,0.15,-0.00,22.40,0.84,-1.00,-1.00,42.81,0.17,0.10,0.13,20.16,0.20,-1.00,-1.00,-0.00,-0.00,0.07,0.13,0.09,0.20,2.60,5.66,28.81,0.67,0.95,-1.00,-1.00,0.47,60.35,59.95,0.01,-19.55,1398,,,,,
4930,Electric Mayhem,2.55,-0.02,2.24,2.24,0.01,0.00,0.32,0.01,-1.00,-1.00,0.11,5.11,0.37,6.51,2.06,0.33,0.25,0.23,-0.02,31.28,1.26,-1.00,-1.00,54.25,0.05,0.20,0.18,20.92,0.50,-1.00,-1.00,0.01,-0.02,0.28,-0.10,-0.06,0.38,-0.22,9.14,31.60,0.79,1.26,-1.00,-1.00,4.30,68.50,66.39,0.18,12.06,1496,,,,,
5030,The Second Mouse,-0.45,-0.01,2.74,2.74,0.27,0.00,16.04,0.27,-1.00,-1.00,5.35,18.34,-0.42,3.64,1.11,0.33,0.37,0.06,-0.01,19.59,0.66,-1.00,-1.00,55.61,0.25,-0.03,0.48,34.92,0.71,-1.00,-1.00,-0.01,-0.01,-0.18,0.04,-0.08,0.15,-2.81,4.02,35.63,0.76,0.92,-1.00,-1.00,3.85,77.97,76.72,0.44,10.10,1526,,,,,
5254,HYPE,4.95,-0.01,0.16,0.16,0.14,0.00,8.46,0.14,-1.00,-1.00,2.82,13.58,-0.39,-0.75,-0.35,0.33,0.34,0.03,0.00,22.78,0.71,-1.00,-1.00,56.93,0.03,0.20,0.46,34.50,0.64,-1.00,-1.00,-0.02,0.00,0.30,0.11,-0.23,-0.04,-4.18,-0.45,31.24,0.71,0.85,-1.00,-1.00,-0.19,70.06,69.98,0.07,-5.33,1549,,,,,
5418,The Sonic Screwdrivers,5.77,-0.01,0.58,0.58,0.24,0.00,14.41,0.24,-1.00,-1.00,4.80,20.76,-0.54,-0.15,-0.05,0.33,0.26,-0.18,-0.02,6.30,-0.53,-1.00,-1.00,49.95,0.10,0.38,0.40,43.71,0.90,-1.00,-1.00,0.01,-0.02,0.20,-0.11,0.15,-0.10,4.63,-3.12,20.70,0.40,-0.29,-1.00,-1.00,0.53,67.59,66.25,0.17,-2.67,1397,,,,,
5590,Alumiboti,4.61,0.02,1.32,1.32,-0.07,0.00,-4.07,-0.07,-1.00,-1.00,-1.36,1.86,-0.46,-1.31,-0.37,0.33,0.33,0.02,0.10,33.92,1.38,-1.00,-1.00,57.20,0.29,0.18,-0.00,23.65,0.50,-1.00,-1.00,0.01,0.10,0.00,0.07,0.21,0.10,5.18,2.81,29.85,0.78,1.31,-1.00,-1.00,0.95,61.87,71.98,0.22,3.29,1422,,,,,
5806,Horace Mann School,5.17,-0.02,2.22,2.22,0.17,0.00,10.19,0.17,-1.00,-1.00,3.40,17.59,-0.37,1.13,0.37,0.33,0.24,0.07,-0.00,18.82,0.57,-1.00,-1.00,33.33,0.17,0.09,0.02,14.15,0.30,-1.00,-1.00,0.10,-0.00,-0.05,-0.09,-0.15,-0.08,-4.00,-2.47,29.01,0.64,0.74,-1.00,-1.00,2.58,48.44,50.16,0.09,-14.36,1419,,,,,
5947,Robojags,5.42,0.00,-0.93,-0.93,0.00,0.00,0.18,0.00,-1.00,-1.00,0.06,4.67,3.47,-1.47,-0.20,0.33,0.32,-0.11,-0.01,21.28,0.14,-1.00,-1.00,68.84,0.34,0.22,0.40,47.76,0.60,-1.00,-1.00,-0.01,-0.01,0.26,0.15,0.04,0.11,2.37,3.58,21.45,0.53,0.14,-1.00,-1.00,-1.13,77.09,75.85,0.16,-20.59,1409,,,,,
6490,Panther Robotics,4.51,-0.01,0.72,0.72,-0.01,0.00,-0.50,-0.01,-1.00,-1.00,-0.17,4.72,-0.32,7.25,2.31,0.33,0.35,0.30,-0.01,39.32,1.85,-1.00,-1.00,62.84,-0.13,0.11,0.44,21.21,0.86,-1.00,-1.00,-0.01,-0.01,-0.02,-0.13,0.30,0.28,7.49,6.39,38.82,0.97,1.84,-1.00,-1.00,3.03,73.96,73.06,0.39,36.68,1469,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
