WesternCanada,abca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
5725,Cerberus,2,3.53,-0.04,-0.04,-0.03,0.05,0.00,2.79,0.05,-1.00,-1.00,0.93,6.74,-0.06,0.15,0.05,0.32,0.26,0.04,-0.00,22.05,0.64,-1.00,-1.00,37.74,0.08,0.08,0.07,13.90,-1.00,-1.00,-1.00,-0.00,-0.00,0.14,0.03,0.15,0.03,4.30,1.15,27.09,0.64,0.72,-1.00,-1.00,0.12,48.93,48.97,0.12,-7.95,1442,,,,,
5883,Spice Gears,2,3.83,0.02,0.13,0.14,0.08,0.00,4.90,0.08,-1.00,-1.00,1.63,8.93,0.28,0.95,0.31,0.33,0.28,0.08,0.00,24.21,0.79,-1.00,-1.00,42.19,0.12,0.12,0.11,17.44,-1.00,-1.00,-1.00,-0.00,0.00,0.09,0.08,0.10,0.08,2.93,2.52,29.40,0.69,0.88,-1.00,-1.00,0.47,54.07,54.17,0.16,-1.02,1375,,,,,
5897,APEX Robotics,3,1.57,-0.01,-0.12,-0.12,0.32,0.00,19.10,0.32,-1.00,-1.00,6.37,20.54,0.12,-0.04,0.07,0.33,0.25,0.10,0.00,14.37,0.56,-1.00,-1.00,27.78,-0.10,0.42,-0.06,13.34,0.36,-1.00,-1.00,0.00,0.00,-0.09,0.22,0.88,0.04,21.46,2.16,33.47,0.68,0.88,-1.00,-1.00,-0.06,50.48,50.48,-0.17,-61.65,1339,,,,,
6008,Lions,2,3.00,-0.16,-0.33,-0.32,-0.01,0.00,-0.87,-0.01,-1.00,-1.00,-0.29,2.94,-0.66,-1.25,-0.41,0.31,0.21,-0.02,-0.01,18.28,0.36,-1.00,-1.00,29.99,0.01,0.01,0.01,7.74,-1.00,-1.00,-1.00,-0.01,-0.01,0.22,-0.05,0.25,-0.06,6.69,-1.24,23.08,0.55,0.43,-1.00,-1.00,-0.49,40.00,39.92,0.05,-20.00,1360,,,,,
6041,Cougar Robotics,2,3.68,-0.01,0.05,0.05,0.06,0.00,3.81,0.06,-1.00,-1.00,1.27,7.80,0.11,0.53,0.18,0.33,0.27,0.06,-0.00,23.09,0.71,-1.00,-1.00,39.89,0.10,0.10,0.09,15.61,-1.00,-1.00,-1.00,-0.00,-0.00,0.12,0.06,0.13,0.06,3.64,1.81,28.20,0.67,0.80,-1.00,-1.00,0.29,51.41,51.48,0.14,-4.61,1400,,,,,
6169,URL FRC,2,3.84,0.02,0.14,0.14,0.08,0.00,4.92,0.08,-1.00,-1.00,1.64,8.96,0.29,0.96,0.32,0.33,0.28,0.08,0.00,24.23,0.80,-1.00,-1.00,42.24,0.12,0.12,0.11,17.49,-1.00,-1.00,-1.00,-0.00,0.00,0.09,0.08,0.10,0.08,2.91,2.54,29.42,0.69,0.88,-1.00,-1.00,0.47,54.13,54.23,0.16,-0.94,1394,,,,,
6178,Techno Titans,2,3.84,0.02,0.14,0.15,0.08,0.00,4.94,0.08,-1.00,-1.00,1.65,8.97,0.29,0.97,0.32,0.33,0.28,0.08,0.00,24.25,0.80,-1.00,-1.00,42.28,0.12,0.12,0.11,17.51,-1.00,-1.00,-1.00,0.00,0.00,0.09,0.08,0.10,0.08,2.90,2.55,29.44,0.69,0.88,-1.00,-1.00,0.47,54.17,54.27,0.16,-0.89,1422,,,,,
6188,Sting Robotics,2,3.09,-0.14,-0.28,-0.27,-0.00,0.00,-0.22,-0.00,-1.00,-1.00,-0.07,3.62,-0.55,-1.00,-0.33,0.31,0.22,-0.01,-0.01,18.95,0.41,-1.00,-1.00,31.37,0.02,0.02,0.02,8.83,-1.00,-1.00,-1.00,-0.01,-0.01,0.21,-0.03,0.23,-0.05,6.26,-0.82,23.80,0.57,0.48,-1.00,-1.00,-0.38,41.59,41.53,0.06,-17.86,1384,,,,,
6351,Rundle College Robotics,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6364,Ten Ton Robotics,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6390,Hephaestus ,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6403,D.P. Todd Secondary,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6406,Cyber Scorpions,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6408,Syntechs,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6458,Semiahmoo Robotics,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6485,Matheson Mustangs,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6563,Correlieu Secondary ,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6603,Cornerstone Crushers,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6673,Alexis Tech Warriors,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6679,TESLA Robotics,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6681,FHC Warriors,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6700,Patriot Robotics,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6701,Phoenix ,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6703,Prince George Secondary School Robotics Club,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6719,P.O.W.E.R.,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
6724,Raiders Robotics,1,3.68,0.02,0.06,0.06,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,6.43,0.08,0.15,0.05,0.33,0.24,0.04,-0.00,22.44,0.58,-1.00,-1.00,33.03,0.10,0.04,0.07,10.54,-1.00,-1.00,-1.00,-0.00,-0.00,0.11,0.06,0.15,0.06,4.17,1.88,25.12,0.61,0.62,-1.00,-1.00,0.11,41.34,41.00,0.10,-14.15,1350,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
